,year,countrycode,padded_population_of_researchers,paddedpop,number_of_inmigrations,number_of_outmigrations,netmigration,outmigrationrate,inmigrationrate,netmigrationrate,nacademicbirths,nacademicdeaths,academicbirthrate,academicdeathrate,netbirthdeathrate
2713,1999.0,LSO,13,13,1,1,0,0.07692308,0.07692308,0.0,3,0,0.23076923,0.0,0.23076923
2714,2000.0,LSO,17,17,1,1,0,0.05882353,0.05882353,0.0,2,0,0.11764706,0.0,0.11764706
2715,2001.0,LSO,21,21,0,1,-1,0.04761905,0.0,-0.04761905,4,0,0.1904762,0.0,0.1904762
2716,2002.0,LSO,21,21,0,1,-1,0.04761905,0.0,-0.04761905,4,1,0.1904762,0.04761905,0.14285715
2717,2003.0,LSO,26,26,3,4,-1,0.15384616,0.115384616,-0.03846154,5,0,0.1923077,0.0,0.1923077
2718,2004.0,LSO,30,30,1,1,0,0.033333335,0.033333335,0.0,2,1,0.06666667,0.033333335,0.033333335
2719,2005.0,LSO,34,34,1,1,0,0.029411765,0.029411765,0.0,5,1,0.14705883,0.029411765,0.11764706
2720,2006.0,LSO,43,43,6,2,4,0.046511628,0.13953489,0.093023255,6,1,0.13953489,0.023255814,0.11627907
2721,2007.0,LSO,54,54,4,1,3,0.018518519,0.074074075,0.055555556,5,4,0.09259259,0.074074075,0.018518519
2722,2008.0,LSO,62,62,6,1,5,0.016129032,0.09677419,0.08064516,6,4,0.09677419,0.06451613,0.032258064
2723,2009.0,LSO,57,57,0,9,-9,0.15789473,0.0,-0.15789473,10,1,0.1754386,0.01754386,0.15789473
2724,2010.0,LSO,65,65,4,5,-1,0.07692308,0.06153846,-0.015384615,4,1,0.06153846,0.015384615,0.046153847
2725,2011.0,LSO,60,60,2,7,-5,0.11666667,0.033333335,-0.083333336,7,4,0.11666667,0.06666667,0.05
2726,2012.0,LSO,64,64,2,3,-1,0.046875,0.03125,-0.015625,11,3,0.171875,0.046875,0.125
2727,2013.0,LSO,67,67,7,8,-1,0.11940298,0.104477614,-0.014925373,7,5,0.104477614,0.07462686,0.029850746
2728,2014.0,LSO,72,72,2,3,-1,0.041666668,0.027777778,-0.013888889,9,4,0.125,0.055555556,0.06944445
2729,2015.0,LSO,73,73,3,10,-7,0.1369863,0.04109589,-0.09589041,4,5,0.05479452,0.06849315,-0.01369863
2730,2016.0,LSO,76,76,7,1,6,0.013157895,0.09210526,0.078947365,13,1,0.17105263,0.013157895,0.15789473
2731,2017.0,LSO,90,90,6,3,3,0.033333335,0.06666667,0.033333335,8,5,0.08888889,0.055555556,0.033333335
2732,2018.0,LSO,104,104,9,8,1,0.07692308,0.086538464,0.009615385,4,12,0.03846154,0.115384616,-0.07692308
2733,2019.0,LSO,117,117,11,6,5,0.051282052,0.094017096,0.042735044,13,16,0.11111111,0.13675214,-0.025641026
2734,2020.0,LSO,122,122,13,3,10,0.024590164,0.10655738,0.08196721,13,17,0.10655738,0.13934426,-0.032786883
2735,2021.0,LSO,111,111,10,9,1,0.08108108,0.09009009,0.009009009,3,38,0.027027028,0.34234235,-0.3153153
2736,1996.0,LTU,432,432,0,0,0,0.0,0.0,0.0,179,0,0.41435185,0.0,0.41435185
2737,1997.0,LTU,601,601,3,3,0,0.0049916804,0.0049916804,0.0,127,3,0.21131447,0.0049916804,0.20632279
2738,1998.0,LTU,877,877,10,6,4,0.006841505,0.011402508,0.0045610033,126,5,0.1436716,0.005701254,0.13797036
2739,1999.0,LTU,1098,1098,14,9,5,0.008196721,0.012750455,0.004553734,169,17,0.15391621,0.015482696,0.13843352
2740,2000.0,LTU,1658,1658,8,16,-8,0.009650181,0.0048250905,-0.0048250905,272,12,0.16405308,0.0072376356,0.15681544
2741,2001.0,LTU,2175,2175,16,28,-12,0.012873563,0.007356322,-0.0055172415,263,29,0.12091954,0.013333334,0.107586205
2742,2002.0,LTU,2649,2649,22,35,-13,0.013212533,0.008305021,-0.004907512,590,32,0.22272556,0.0120800305,0.21064553
2743,2003.0,LTU,3197,3197,33,39,-6,0.012198936,0.010322177,-0.0018767595,550,47,0.17203629,0.014701283,0.157335
2744,2004.0,LTU,3805,3805,36,25,11,0.0065703024,0.009461235,0.002890933,522,73,0.13718791,0.019185282,0.11800263
2745,2005.0,LTU,4182,4182,41,38,3,0.009086561,0.009803922,0.0007173601,605,66,0.14466763,0.015781922,0.1288857
2746,2006.0,LTU,4811,4811,41,39,2,0.008106423,0.008522137,0.000415714,645,121,0.13406776,0.025150696,0.108917065
2747,2007.0,LTU,5272,5272,48,47,1,0.008915023,0.0091047045,0.00018968133,490,170,0.092943855,0.032245826,0.06069803
2748,2008.0,LTU,5707,5707,40,44,-4,0.00770983,0.0070089363,-0.00070089364,719,179,0.12598564,0.03136499,0.09462064
2749,2009.0,LTU,6222,6222,31,42,-11,0.006750241,0.0049823206,-0.0017679203,575,213,0.092414014,0.034233365,0.05818065
2750,2010.0,LTU,6621,6621,41,39,2,0.005890349,0.0061924183,0.00030206918,559,214,0.08442833,0.0323214,0.05210693
2751,2011.0,LTU,6951,6951,45,33,12,0.0047475183,0.0064738886,0.0017263703,659,290,0.0948065,0.041720618,0.053085886
2752,2012.0,LTU,7265,7265,40,42,-2,0.0057811425,0.00550585,-0.0002752925,598,298,0.08231246,0.041018583,0.041293874
2753,2013.0,LTU,7633,7633,48,42,6,0.0055024237,0.006288484,0.0007860605,521,313,0.06825626,0.04100616,0.027250098
2754,2014.0,LTU,7896,7896,62,47,15,0.005952381,0.007852077,0.0018996961,581,390,0.07358156,0.049392097,0.024189463
2755,2015.0,LTU,8100,8100,40,49,-9,0.0060493825,0.004938272,-0.0011111111,542,447,0.06691358,0.055185184,0.011728395
2756,2016.0,LTU,8271,8271,54,69,-15,0.008342401,0.0065288357,-0.0018135655,543,461,0.06565107,0.05573691,0.009914158
2757,2017.0,LTU,8437,8437,49,54,-5,0.0064003794,0.005807752,-0.00059262774,475,490,0.056299634,0.058077514,-0.0017778832
2758,2018.0,LTU,8593,8593,70,76,-6,0.008844408,0.008146166,-0.00069824274,475,559,0.055277552,0.06505295,-0.009775398
2759,2019.0,LTU,8504,8504,60,74,-14,0.008701787,0.0070555033,-0.0016462841,514,675,0.060442146,0.07937441,-0.018932268
2760,2020.0,LTU,8133,8133,75,54,21,0.0066396166,0.00922169,0.002582073,491,1065,0.06037133,0.13094799,-0.07057666
2761,2021.0,LTU,7559,7559,47,62,-15,0.008202143,0.0062177535,-0.0019843895,236,2270,0.03122106,0.30030426,-0.2690832
2762,1996.0,LUX,32,32,0,0,0,0.0,0.0,0.0,8,0,0.25,0.0,0.25
2763,1997.0,LUX,36,36,1,0,1,0.0,0.027777778,0.027777778,8,0,0.22222222,0.0,0.22222222
2764,1998.0,LUX,74,74,2,0,2,0.0,0.027027028,0.027027028,16,0,0.21621622,0.0,0.21621622
2765,1999.0,LUX,118,118,7,2,5,0.016949153,0.059322033,0.042372882,3,2,0.025423728,0.016949153,0.008474576
2766,2000.0,LUX,141,141,4,5,-1,0.035460994,0.028368793,-0.0070921984,36,0,0.25531915,0.0,0.25531915
2767,2001.0,LUX,184,184,19,2,17,0.010869565,0.10326087,0.092391305,40,5,0.2173913,0.027173912,0.19021739
2768,2002.0,LUX,225,225,16,13,3,0.057777777,0.07111111,0.013333334,29,6,0.12888889,0.026666667,0.10222222
2769,2003.0,LUX,281,281,26,19,7,0.06761566,0.09252669,0.024911031,29,6,0.10320285,0.021352313,0.081850536
2770,2004.0,LUX,349,349,40,9,31,0.025787966,0.11461318,0.08882522,39,8,0.11174785,0.022922637,0.08882522
2771,2005.0,LUX,438,438,42,12,30,0.02739726,0.09589041,0.06849315,52,15,0.11872146,0.034246575,0.084474884
2772,2006.0,LUX,511,511,43,21,22,0.04109589,0.08414873,0.043052837,51,24,0.099804305,0.04696673,0.052837573
2773,2007.0,LUX,640,640,67,22,45,0.034375,0.1046875,0.0703125,64,25,0.1,0.0390625,0.0609375
2774,2008.0,LUX,762,762,75,26,49,0.034120735,0.098425195,0.06430446,58,22,0.07611549,0.028871391,0.047244094
2775,2009.0,LUX,891,891,73,26,47,0.029180696,0.081930414,0.05274972,107,28,0.120089784,0.031425364,0.08866442
2776,2010.0,LUX,1023,1023,104,31,73,0.030303031,0.10166178,0.07135875,87,35,0.08504399,0.0342131,0.05083089
2777,2011.0,LUX,1189,1189,119,48,71,0.04037006,0.1000841,0.059714045,106,47,0.08915055,0.039529014,0.04962153
2778,2012.0,LUX,1383,1383,128,56,72,0.040491685,0.09255242,0.05206074,102,41,0.07375271,0.029645698,0.044107012
2779,2013.0,LUX,1532,1532,130,66,64,0.04308094,0.0848564,0.041775458,122,69,0.079634465,0.045039166,0.0345953
2780,2014.0,LUX,1702,1702,169,77,92,0.045240894,0.099294946,0.054054055,143,92,0.084018804,0.054054055,0.029964747
2781,2015.0,LUX,1837,1837,132,81,51,0.04409363,0.07185629,0.027762657,127,102,0.06913446,0.055525314,0.013609146
2782,2016.0,LUX,1945,1945,146,95,51,0.048843186,0.075064264,0.02622108,132,126,0.067866325,0.064781494,0.0030848328
2783,2017.0,LUX,2055,2055,163,98,65,0.047688566,0.07931873,0.03163017,128,87,0.062287103,0.042335767,0.019951338
2784,2018.0,LUX,2148,2148,159,108,51,0.05027933,0.074022345,0.023743017,120,124,0.05586592,0.05772812,-0.0018621974
2785,2019.0,LUX,2246,2246,190,98,92,0.043633126,0.08459484,0.04096171,136,219,0.060552094,0.09750668,-0.036954585
2786,2020.0,LUX,2229,2229,170,119,51,0.05338717,0.076267384,0.022880215,139,251,0.062359802,0.11260655,-0.05024675
2787,2021.0,LUX,2171,2171,151,85,66,0.039152466,0.069553204,0.030400736,96,668,0.044219255,0.30769232,-0.26347306
2788,1996.0,LVA,347,347,0,0,0,0.0,0.0,0.0,179,0,0.5158501,0.0,0.5158501
2789,1997.0,LVA,432,432,3,5,-2,0.011574074,0.0069444445,-0.0046296297,81,5,0.1875,0.011574074,0.17592593
2790,1998.0,LVA,591,591,3,4,-1,0.0067681894,0.005076142,-0.0016920473,87,7,0.14720812,0.011844331,0.13536379
2791,1999.0,LVA,750,750,1,10,-9,0.013333334,0.0013333333,-0.012,87,9,0.116,0.012,0.104
2792,2000.0,LVA,827,827,1,19,-18,0.022974607,0.0012091899,-0.021765416,160,11,0.19347037,0.0133010885,0.18016928
2793,2001.0,LVA,888,888,14,20,-6,0.022522522,0.015765766,-0.006756757,188,24,0.2117117,0.027027028,0.18468468
2794,2002.0,LVA,950,950,25,14,11,0.014736842,0.02631579,0.011578947,105,29,0.110526316,0.030526316,0.08
2795,2003.0,LVA,1022,1022,24,10,14,0.009784736,0.023483366,0.01369863,100,37,0.09784736,0.036203522,0.061643835
2796,2004.0,LVA,1068,1068,15,10,5,0.0093632955,0.014044944,0.0046816478,78,24,0.073033705,0.02247191,0.050561797
2797,2005.0,LVA,1183,1183,12,17,-5,0.014370245,0.010143703,-0.0042265425,97,28,0.08199493,0.02366864,0.05832629
2798,2006.0,LVA,1390,1390,15,9,6,0.00647482,0.010791367,0.004316547,115,37,0.08273381,0.026618704,0.05611511
2799,2007.0,LVA,1596,1596,20,11,9,0.0068922304,0.012531328,0.0056390977,154,37,0.096491225,0.023182957,0.073308274
2800,2008.0,LVA,1827,1827,20,8,12,0.004378763,0.010946907,0.0065681445,238,55,0.1302682,0.030103996,0.100164205
2801,2009.0,LVA,2071,2071,15,9,6,0.0043457267,0.007242878,0.002897151,238,78,0.114920326,0.037662964,0.077257365
2802,2010.0,LVA,2330,2330,23,21,2,0.009012875,0.009871244,0.0008583691,249,47,0.106866956,0.020171674,0.086695276
2803,2011.0,LVA,2596,2596,19,23,-4,0.008859784,0.007318952,-0.0015408321,293,64,0.11286595,0.024653314,0.08821263
2804,2012.0,LVA,2752,2752,22,22,0,0.007994186,0.007994186,0.0,298,109,0.10828488,0.03960756,0.06867733
2805,2013.0,LVA,2941,2941,18,23,-5,0.007820469,0.0061203674,-0.001700102,341,119,0.115946956,0.040462427,0.07548453
2806,2014.0,LVA,3080,3080,29,29,0,0.009415585,0.009415585,0.0,241,130,0.07824675,0.042207792,0.03603896
2807,2015.0,LVA,3227,3227,46,24,22,0.0074372482,0.014254726,0.0068174778,236,171,0.07313294,0.05299039,0.020142548
2808,2016.0,LVA,3323,3323,30,43,-13,0.012940114,0.009027987,-0.0039121276,229,179,0.06891363,0.053866986,0.015046645
2809,2017.0,LVA,3503,3503,30,29,1,0.008278619,0.008564088,0.0002854696,243,200,0.069369115,0.05709392,0.012275193
2810,2018.0,LVA,3649,3649,32,35,-3,0.009591669,0.008769526,-0.00082214305,232,260,0.06357906,0.0712524,-0.0076733353
2811,2019.0,LVA,3718,3718,35,29,6,0.007799892,0.009413663,0.0016137708,276,282,0.07423346,0.07584723,-0.0016137708
2812,2020.0,LVA,3586,3586,30,22,8,0.006134969,0.008365868,0.002230898,252,477,0.07027329,0.13301729,-0.06274401
2813,2021.0,LVA,3333,3333,22,15,7,0.00450045,0.0066006603,0.00210021,153,1097,0.04590459,0.3291329,-0.2832283
2814,1996.0,MAC,6,6,0,0,0,0.0,0.0,0.0,2,0,0.33333334,0.0,0.33333334
2815,1997.0,MAC,10,10,1,0,1,0.0,0.1,0.1,2,0,0.2,0.0,0.2
2816,1998.0,MAC,12,12,0,0,0,0.0,0.0,0.0,2,0,0.16666667,0.0,0.16666667
2817,1999.0,MAC,17,17,0,2,-2,0.11764706,0.0,-0.11764706,3,0,0.1764706,0.0,0.1764706
2818,2000.0,MAC,31,31,2,0,2,0.0,0.06451613,0.06451613,2,0,0.06451613,0.0,0.06451613
2819,2001.0,MAC,49,49,3,0,3,0.0,0.06122449,0.06122449,7,1,0.14285715,0.020408163,0.12244898
2820,2002.0,MAC,75,75,4,2,2,0.026666667,0.053333335,0.026666667,12,0,0.16,0.0,0.16
2821,2003.0,MAC,102,102,8,2,6,0.019607844,0.078431375,0.05882353,15,1,0.14705883,0.009803922,0.13725491
2822,2004.0,MAC,149,149,19,1,18,0.0067114094,0.12751678,0.12080537,24,6,0.16107382,0.040268455,0.12080537
2823,2005.0,MAC,193,193,12,0,12,0.0,0.062176164,0.062176164,23,3,0.119170986,0.015544041,0.103626944
2824,2006.0,MAC,266,266,24,4,20,0.015037594,0.09022556,0.075187966,31,6,0.116541356,0.02255639,0.09398496
2825,2007.0,MAC,327,327,33,18,15,0.055045873,0.10091743,0.04587156,35,10,0.10703364,0.03058104,0.0764526
2826,2008.0,MAC,404,404,25,14,11,0.034653466,0.06188119,0.027227722,54,9,0.13366337,0.022277229,0.111386135
2827,2009.0,MAC,475,475,32,12,20,0.025263159,0.06736842,0.042105265,51,18,0.107368425,0.037894737,0.069473684
2828,2010.0,MAC,545,545,43,24,19,0.044036698,0.078899086,0.034862384,72,17,0.13211009,0.03119266,0.10091743
2829,2011.0,MAC,689,689,44,14,30,0.020319303,0.06386067,0.043541364,57,17,0.082728595,0.02467344,0.05805515
2830,2012.0,MAC,845,845,58,17,41,0.020118343,0.068639055,0.04852071,66,33,0.07810651,0.039053254,0.039053254
2831,2013.0,MAC,1010,1010,62,28,34,0.027722772,0.06138614,0.033663366,124,13,0.12277228,0.012871287,0.10990099
2832,2014.0,MAC,1215,1215,91,41,50,0.033744857,0.07489712,0.041152265,136,38,0.111934155,0.03127572,0.080658436
2833,2015.0,MAC,1459,1459,103,42,61,0.02878684,0.0705963,0.04180946,156,55,0.10692255,0.037697054,0.0692255
2834,2016.0,MAC,1732,1732,120,58,62,0.033487298,0.06928407,0.035796765,170,58,0.09815242,0.033487298,0.064665124
2835,2017.0,MAC,1934,1934,96,61,35,0.03154085,0.049638055,0.018097207,221,100,0.11427094,0.051706307,0.062564634
2836,2018.0,MAC,2088,2088,114,122,-8,0.05842912,0.054597702,-0.0038314175,218,126,0.10440613,0.060344826,0.044061303
2837,2019.0,MAC,2148,2148,103,181,-78,0.084264435,0.047951583,-0.03631285,209,133,0.097299814,0.061918065,0.03538175
2838,2020.0,MAC,2072,2072,166,152,14,0.07335907,0.08011583,0.006756757,209,194,0.100868724,0.093629345,0.0072393822
2839,2021.0,MAC,1936,1936,161,171,-10,0.08832645,0.08316116,-0.005165289,188,445,0.09710744,0.22985537,-0.13274793
2840,1996.0,MAR,672,672,0,0,0,0.0,0.0,0.0,182,0,0.27083334,0.0,0.27083334
2841,1997.0,MAR,887,887,17,5,12,0.0056369784,0.019165726,0.013528748,224,6,0.25253665,0.006764374,0.24577227
2842,1998.0,MAR,1698,1698,25,4,21,0.0023557127,0.014723204,0.012367492,266,9,0.1566549,0.0053003533,0.15135454
2843,1999.0,MAR,2523,2523,27,21,6,0.0083234245,0.0107015455,0.0023781213,203,10,0.08045977,0.0039635357,0.076496236
2844,2000.0,MAR,3188,3188,29,27,2,0.008469259,0.009096612,0.00062735257,790,21,0.24780427,0.006587202,0.24121706
2845,2001.0,MAR,3693,3693,80,61,19,0.016517736,0.021662604,0.0051448685,869,80,0.23531005,0.021662604,0.21364744
2846,2002.0,MAR,4130,4130,71,80,-9,0.01937046,0.017191283,-0.0021791768,715,119,0.1731235,0.02881356,0.14430992
2847,2003.0,MAR,4483,4483,87,81,6,0.018068258,0.019406646,0.0013383895,535,150,0.11933973,0.033459738,0.08587999
2848,2004.0,MAR,4701,4701,67,90,-23,0.019144863,0.014252286,-0.004892576,493,147,0.1048713,0.03126994,0.073601365
2849,2005.0,MAR,4876,4876,76,73,3,0.014971288,0.015586547,0.0006152584,493,169,0.10110746,0.034659557,0.066447906
2850,2006.0,MAR,5176,5176,86,55,31,0.010625966,0.016615147,0.005989181,480,162,0.0927357,0.0312983,0.061437402
2851,2007.0,MAR,5601,5601,97,51,46,0.009105517,0.017318336,0.008212819,473,183,0.0844492,0.032672737,0.05177647
2852,2008.0,MAR,6217,6217,103,74,29,0.011902847,0.016567476,0.004664629,566,203,0.09104069,0.032652404,0.05838829
2853,2009.0,MAR,6908,6908,91,71,20,0.010277939,0.013173132,0.0028951939,671,218,0.097133756,0.031557616,0.06557614
2854,2010.0,MAR,7630,7630,123,70,53,0.0091743115,0.016120577,0.0069462648,816,250,0.10694627,0.0327654,0.074180864
2855,2011.0,MAR,8449,8449,141,80,61,0.009468576,0.016688365,0.0072197895,855,284,0.10119541,0.033613447,0.06758196
2856,2012.0,MAR,9526,9526,140,87,53,0.009132899,0.0146966195,0.00556372,872,346,0.09153894,0.036321647,0.0552173
2857,2013.0,MAR,10626,10626,144,66,78,0.0062111802,0.0135516655,0.0073404857,1004,398,0.09448522,0.037455298,0.057029925
2858,2014.0,MAR,11876,11876,160,106,54,0.008925565,0.01347255,0.0045469855,1199,570,0.10095992,0.04799596,0.05296396
2859,2015.0,MAR,13218,13218,194,92,102,0.0069602057,0.0146769555,0.00771675,1236,614,0.093508855,0.046451807,0.047057044
2860,2016.0,MAR,14353,14353,162,106,56,0.0073852157,0.011286839,0.0039016234,1444,716,0.10060614,0.049885042,0.050721105
2861,2017.0,MAR,15554,15554,162,91,71,0.005850585,0.010415327,0.004564742,1527,905,0.0981741,0.05818439,0.039989714
2862,2018.0,MAR,16914,16914,167,112,55,0.0066217333,0.009873478,0.0032517442,1474,953,0.087146744,0.056343857,0.030802885
2863,2019.0,MAR,17690,17690,154,152,2,0.008592425,0.008705484,0.000113058224,1631,1404,0.09219898,0.07936687,0.012832109
2864,2020.0,MAR,17106,17106,171,143,28,0.00835964,0.009996492,0.0016368525,1697,2201,0.09920496,0.12866831,-0.029463347
2865,2021.0,MAR,16179,16179,142,117,25,0.0072315964,0.008776809,0.0015452129,1173,4308,0.07250139,0.26627108,-0.19376971
2866,2022.0,MAR,0,0,78,80,-2,,,,3,8172,,,
2867,1996.0,MCO,5,5,0,0,0,0.0,0.0,0.0,1,0,0.2,0.0,0.2
2868,1997.0,MCO,7,7,1,0,1,0.0,0.14285715,0.14285715,3,0,0.42857143,0.0,0.42857143
2869,1998.0,MCO,12,12,1,0,1,0.0,0.083333336,0.083333336,1,0,0.083333336,0.0,0.083333336
2870,1999.0,MCO,18,18,2,2,0,0.11111111,0.11111111,0.0,1,0,0.055555556,0.0,0.055555556
2871,2000.0,MCO,24,24,0,2,-2,0.083333336,0.0,-0.083333336,4,0,0.16666667,0.0,0.16666667
2872,2001.0,MCO,44,44,9,1,8,0.022727273,0.20454545,0.18181819,6,0,0.13636364,0.0,0.13636364
2873,2002.0,MCO,55,55,5,2,3,0.036363635,0.09090909,0.054545455,8,2,0.14545454,0.036363635,0.10909091
2874,2003.0,MCO,60,60,5,5,0,0.083333336,0.083333336,0.0,12,2,0.2,0.033333335,0.16666667
2875,2004.0,MCO,86,86,20,3,17,0.034883723,0.23255815,0.19767442,9,3,0.10465116,0.034883723,0.069767445
2876,2005.0,MCO,92,92,4,4,0,0.04347826,0.04347826,0.0,5,4,0.054347824,0.04347826,0.010869565
2877,2006.0,MCO,97,97,10,5,5,0.05154639,0.10309278,0.05154639,8,4,0.082474224,0.041237112,0.041237112
2878,2007.0,MCO,100,100,12,10,2,0.1,0.12,0.02,9,8,0.09,0.08,0.01
2879,2008.0,MCO,113,113,19,5,14,0.044247787,0.16814159,0.123893805,6,8,0.053097345,0.07079646,-0.017699115
2880,2009.0,MCO,114,114,9,12,-3,0.10526316,0.078947365,-0.02631579,4,5,0.03508772,0.04385965,-0.00877193
2881,2010.0,MCO,126,126,14,6,8,0.04761905,0.11111111,0.06349207,6,7,0.04761905,0.055555556,-0.007936508
2882,2011.0,MCO,133,133,10,7,3,0.05263158,0.075187966,0.02255639,7,9,0.05263158,0.067669176,-0.015037594
2883,2012.0,MCO,138,138,14,8,6,0.057971016,0.10144927,0.04347826,9,8,0.06521739,0.057971016,0.007246377
2884,2013.0,MCO,148,148,17,6,11,0.04054054,0.11486486,0.074324325,12,5,0.08108108,0.033783782,0.0472973
2885,2014.0,MCO,147,147,15,16,-1,0.108843535,0.10204082,-0.006802721,4,10,0.027210884,0.06802721,-0.040816326
2886,2015.0,MCO,153,153,16,5,11,0.03267974,0.104575165,0.07189543,6,8,0.039215688,0.052287582,-0.013071896
2887,2016.0,MCO,159,159,12,11,1,0.06918239,0.0754717,0.006289308,10,11,0.062893085,0.06918239,-0.006289308
2888,2017.0,MCO,169,169,17,10,7,0.0591716,0.10059172,0.041420117,6,12,0.03550296,0.07100592,-0.03550296
2889,2018.0,MCO,167,167,15,12,3,0.07185629,0.08982036,0.017964073,11,12,0.065868266,0.07185629,-0.005988024
2890,2019.0,MCO,180,180,24,9,15,0.05,0.13333334,0.083333336,7,20,0.03888889,0.11111111,-0.072222225
2891,2020.0,MCO,167,167,13,16,-3,0.09580839,0.077844314,-0.017964073,4,13,0.023952097,0.077844314,-0.053892214
2892,2021.0,MCO,156,156,7,6,1,0.03846154,0.044871796,0.0064102565,7,40,0.044871796,0.25641027,-0.21153846
2893,1996.0,MDA,173,173,0,0,0,0.0,0.0,0.0,90,0,0.5202312,0.0,0.5202312
2894,1997.0,MDA,201,201,2,4,-2,0.019900497,0.0099502485,-0.0099502485,54,6,0.26865673,0.029850746,0.23880596
2895,1998.0,MDA,279,279,2,10,-8,0.035842296,0.007168459,-0.028673835,29,11,0.103942655,0.039426524,0.06451613
2896,1999.0,MDA,320,320,8,12,-4,0.0375,0.025,-0.0125,30,5,0.09375,0.015625,0.078125
2897,2000.0,MDA,347,347,8,8,0,0.023054754,0.023054754,0.0,86,3,0.24783862,0.008645534,0.23919308
2898,2001.0,MDA,357,357,3,13,-10,0.036414567,0.008403362,-0.028011205,61,25,0.17086835,0.070028014,0.10084034
2899,2002.0,MDA,384,384,3,12,-9,0.03125,0.0078125,-0.0234375,40,18,0.104166664,0.046875,0.057291668
2900,2003.0,MDA,390,390,11,10,1,0.025641026,0.028205128,0.0025641026,36,12,0.092307694,0.03076923,0.06153846
2901,2004.0,MDA,389,389,9,16,-7,0.041131105,0.023136247,-0.017994858,45,13,0.11568123,0.033419024,0.08226221
2902,2005.0,MDA,406,406,19,8,11,0.019704433,0.046798028,0.027093597,21,18,0.05172414,0.044334974,0.0073891627
2903,2006.0,MDA,441,441,9,18,-9,0.040816326,0.020408163,-0.020408163,41,17,0.09297052,0.038548753,0.054421768
2904,2007.0,MDA,487,487,8,13,-5,0.026694044,0.016427105,-0.01026694,31,13,0.06365503,0.026694044,0.036960986
2905,2008.0,MDA,520,520,13,8,5,0.015384615,0.025,0.009615385,52,19,0.1,0.036538463,0.06346154
2906,2009.0,MDA,551,551,7,15,-8,0.027223231,0.012704174,-0.014519056,58,28,0.10526316,0.050816696,0.054446463
2907,2010.0,MDA,613,613,14,11,3,0.017944535,0.0228385,0.004893964,46,32,0.07504078,0.052202284,0.0228385
2908,2011.0,MDA,635,635,13,14,-1,0.022047244,0.02047244,-0.0015748031,57,34,0.08976378,0.053543307,0.036220472
2909,2012.0,MDA,660,660,9,15,-6,0.022727273,0.013636364,-0.009090909,64,35,0.096969694,0.053030305,0.043939393
2910,2013.0,MDA,670,670,14,11,3,0.016417911,0.020895522,0.0044776117,46,44,0.06865671,0.065671645,0.0029850747
2911,2014.0,MDA,710,710,14,7,7,0.009859155,0.01971831,0.009859155,67,46,0.0943662,0.06478873,0.029577464
2912,2015.0,MDA,713,713,14,11,3,0.01542777,0.019635344,0.004207574,37,38,0.05189341,0.053295933,-0.0014025245
2913,2016.0,MDA,721,721,18,21,-3,0.029126214,0.024965325,-0.0041608876,64,67,0.08876561,0.09292649,-0.0041608876
2914,2017.0,MDA,704,704,7,18,-11,0.025568182,0.009943182,-0.015625,36,73,0.051136363,0.10369318,-0.052556816
2915,2018.0,MDA,734,734,11,15,-4,0.020435967,0.014986376,-0.005449591,45,75,0.061307903,0.10217984,-0.040871933
2916,2019.0,MDA,678,678,11,22,-11,0.032448377,0.016224189,-0.016224189,43,83,0.06342183,0.12241888,-0.05899705
2917,2020.0,MDA,598,598,11,25,-14,0.04180602,0.018394649,-0.02341137,44,113,0.073578596,0.1889632,-0.115384616
2918,2021.0,MDA,516,516,3,10,-7,0.019379845,0.0058139535,-0.013565891,11,182,0.02131783,0.35271317,-0.33139536
2919,1996.0,MDG,36,36,0,0,0,0.0,0.0,0.0,15,0,0.41666666,0.0,0.41666666
2920,1997.0,MDG,40,40,0,0,0,0.0,0.0,0.0,4,0,0.1,0.0,0.1
2921,1998.0,MDG,103,103,0,3,-3,0.029126214,0.0,-0.029126214,17,0,0.16504854,0.0,0.16504854
2922,1999.0,MDG,150,150,8,2,6,0.013333334,0.053333335,0.04,4,1,0.026666667,0.006666667,0.02
2923,2000.0,MDG,180,180,4,4,0,0.022222223,0.022222223,0.0,66,2,0.36666667,0.011111111,0.35555556
2924,2001.0,MDG,206,206,3,13,-10,0.0631068,0.014563107,-0.048543688,43,4,0.20873787,0.019417476,0.18932039
2925,2002.0,MDG,242,242,16,13,3,0.053719006,0.0661157,0.012396694,30,5,0.12396694,0.020661157,0.10330579
2926,2003.0,MDG,283,283,17,7,10,0.024734983,0.06007067,0.03533569,41,8,0.14487633,0.028268551,0.11660777
2927,2004.0,MDG,301,301,11,15,-4,0.049833886,0.036544852,-0.013289036,35,3,0.11627907,0.009966778,0.10631229
