year,countrycode,padded_population_of_researchers,paddedpop,number_of_inmigrations,number_of_outmigrations,netmigration,outmigrationrate,inmigrationrate,netmigrationrate
2009.0,RWA,283,283,29,10,19,0.03533569,0.1024735,0.06713781
2010.0,RWA,339,339,20,17,3,0.050147492,0.05899705,0.0088495575
2011.0,RWA,440,440,26,20,6,0.045454547,0.05909091,0.013636364
2012.0,RWA,540,540,26,21,5,0.03888889,0.048148148,0.009259259
2013.0,RWA,609,609,35,28,7,0.04597701,0.057471264,0.011494253
2014.0,RWA,706,706,46,29,17,0.04107649,0.065155804,0.024079321
2015.0,RWA,758,758,36,48,-12,0.06332454,0.047493402,-0.015831135
2016.0,RWA,892,892,62,40,22,0.044843048,0.06950673,0.024663677
2017.0,RWA,1016,1016,58,51,7,0.05019685,0.057086613,0.0068897638
2018.0,RWA,1168,1168,61,59,2,0.0505137,0.052226026,0.0017123288
2019.0,RWA,1354,1354,91,52,39,0.038404725,0.067208275,0.028803546
2020.0,RWA,1466,1466,100,69,31,0.04706685,0.06821282,0.021145975
2021.0,RWA,1435,1435,88,82,6,0.057142857,0.06132404,0.004181185
2022.0,RWA,0,0,82,74,8,,,
1996.0,SAU,3032,3032,0,0,0,0.0,0.0,0.0
1997.0,SAU,3535,3535,122,95,27,0.026874116,0.034512024,0.007637907
1998.0,SAU,3973,3973,131,118,13,0.029700479,0.032972563,0.0032720866
1999.0,SAU,4152,4152,125,126,-1,0.03034682,0.030105973,-0.00024084779
2000.0,SAU,4314,4314,175,156,19,0.036161337,0.0405656,0.004404265
2001.0,SAU,4443,4443,207,154,53,0.034661263,0.046590142,0.011928877
2002.0,SAU,4630,4630,223,155,68,0.03347732,0.048164148,0.014686825
2003.0,SAU,4828,4828,234,160,74,0.033140015,0.048467275,0.015327258
2004.0,SAU,5050,5050,225,158,67,0.03128713,0.044554457,0.013267327
2005.0,SAU,5275,5275,202,156,46,0.02957346,0.03829384,0.008720379
2006.0,SAU,5581,5581,261,198,63,0.03547751,0.04676581,0.011288299
2007.0,SAU,6229,6229,336,190,146,0.030502489,0.053941242,0.023438754
2008.0,SAU,7043,7043,384,246,138,0.034928296,0.05452222,0.019593922
2009.0,SAU,8328,8328,564,237,327,0.028458213,0.06772334,0.03926513
2010.0,SAU,10170,10170,872,288,584,0.028318584,0.08574238,0.057423797
2011.0,SAU,12457,12457,1068,312,756,0.025046159,0.085734926,0.060688768
2012.0,SAU,14795,14795,1147,453,694,0.030618452,0.07752619,0.046907738
2013.0,SAU,17261,17261,1314,533,781,0.03087886,0.07612537,0.045246508
2014.0,SAU,19823,19823,1417,686,731,0.034606267,0.07148262,0.036876354
2015.0,SAU,22543,22543,1528,813,715,0.03606441,0.067781575,0.031717163
2016.0,SAU,25410,25410,1660,1019,641,0.04010232,0.06532861,0.02522629
2017.0,SAU,28639,28639,1787,1104,683,0.03854883,0.06239743,0.023848599
2018.0,SAU,32875,32875,1937,1266,671,0.038509507,0.058920152,0.020410646
2019.0,SAU,37429,37429,2245,1384,861,0.036976676,0.05998023,0.023003554
2020.0,SAU,41035,41035,2337,1376,961,0.03353235,0.05695138,0.023419032
2021.0,SAU,41091,41091,2213,1422,791,0.034606118,0.053856075,0.019249957
2022.0,SAU,0,0,1699,1279,420,,,
2023.0,SAU,0,0,1115,826,289,,,
1996.0,SDN,194,194,0,0,0,0.0,0.0,0.0
1997.0,SDN,233,233,7,8,-1,0.034334764,0.030042918,-0.0042918455
1998.0,SDN,276,276,12,9,3,0.032608695,0.04347826,0.010869565
1999.0,SDN,286,286,4,11,-7,0.03846154,0.013986014,-0.024475524
2000.0,SDN,305,305,13,13,0,0.04262295,0.04262295,0.0
2001.0,SDN,311,311,16,17,-1,0.05466238,0.051446944,-0.003215434
2002.0,SDN,334,334,14,23,-9,0.068862274,0.04191617,-0.026946107
2003.0,SDN,384,384,32,12,20,0.03125,0.083333336,0.052083332
2004.0,SDN,439,439,17,9,8,0.020501139,0.038724374,0.018223235
2005.0,SDN,522,522,21,14,7,0.026819924,0.040229887,0.013409962
2006.0,SDN,622,622,28,15,13,0.024115756,0.045016076,0.020900322
2007.0,SDN,752,752,23,19,4,0.025265958,0.030585106,0.005319149
2008.0,SDN,891,891,36,20,16,0.022446688,0.04040404,0.017957352
2009.0,SDN,1048,1048,33,16,17,0.015267176,0.03148855,0.016221374
2010.0,SDN,1109,1109,31,39,-8,0.03516682,0.02795311,-0.007213706
2011.0,SDN,1201,1201,44,31,13,0.025811823,0.036636136,0.010824313
2012.0,SDN,1242,1242,42,53,-11,0.042673107,0.033816423,-0.008856683
2013.0,SDN,1223,1223,38,61,-23,0.04987735,0.031071136,-0.018806214
2014.0,SDN,1235,1235,57,75,-18,0.060728744,0.046153847,-0.014574898
2015.0,SDN,1295,1295,59,62,-3,0.047876447,0.045559846,-0.0023166023
2016.0,SDN,1365,1365,73,61,12,0.044688646,0.053479854,0.008791209
2017.0,SDN,1490,1490,65,66,-1,0.044295304,0.043624163,-0.00067114097
2018.0,SDN,1639,1639,79,72,7,0.043929227,0.048200123,0.004270897
2019.0,SDN,1765,1765,90,99,-9,0.056090653,0.0509915,-0.0050991504
2020.0,SDN,1880,1880,130,110,20,0.05851064,0.069148935,0.010638298
2021.0,SDN,1813,1813,98,137,-39,0.07556536,0.054054055,-0.021511307
2022.0,SDN,0,0,72,88,-16,,,
2023.0,SDN,0,0,47,39,8,,,
1996.0,SEN,555,555,0,0,0,0.0,0.0,0.0
1997.0,SEN,688,688,25,22,3,0.031976745,0.036337208,0.0043604653
1998.0,SEN,780,780,33,29,4,0.03717949,0.042307694,0.0051282053
1999.0,SEN,817,817,34,34,0,0.04161567,0.04161567,0.0
2000.0,SEN,831,831,23,60,-37,0.07220217,0.027677497,-0.04452467
2001.0,SEN,895,895,37,49,-12,0.054748602,0.041340783,-0.013407821
2002.0,SEN,898,898,55,53,2,0.059020046,0.061247215,0.0022271716
2003.0,SEN,953,953,54,49,5,0.05141658,0.05666317,0.00524659
2004.0,SEN,1007,1007,38,38,0,0.03773585,0.03773585,0.0
2005.0,SEN,1072,1072,50,43,7,0.04011194,0.04664179,0.006529851
2006.0,SEN,1110,1110,61,53,8,0.047747746,0.054954953,0.0072072074
2007.0,SEN,1177,1177,61,47,14,0.03993203,0.05182668,0.011894647
2008.0,SEN,1242,1242,55,49,6,0.039452497,0.044283412,0.004830918
2009.0,SEN,1355,1355,50,67,-17,0.049446493,0.036900368,-0.012546126
2010.0,SEN,1436,1436,65,64,1,0.044568244,0.045264624,0.0006963788
2011.0,SEN,1551,1551,63,61,2,0.039329465,0.040618956,0.0012894906
2012.0,SEN,1689,1689,78,62,16,0.036708113,0.046181172,0.009473061
2013.0,SEN,1843,1843,57,53,4,0.02875746,0.030927835,0.0021703744
2014.0,SEN,2001,2001,81,72,9,0.03598201,0.04047976,0.004497751
2015.0,SEN,2101,2101,85,89,-4,0.04236078,0.040456925,-0.0019038554
2016.0,SEN,2097,2097,86,107,-21,0.051025275,0.04101097,-0.010014306
2017.0,SEN,2218,2218,98,91,7,0.041027952,0.04418395,0.0031559963
2018.0,SEN,2285,2285,101,85,16,0.037199125,0.044201314,0.0070021884
2019.0,SEN,2339,2339,88,77,11,0.03292005,0.037622917,0.0047028647
2020.0,SEN,2341,2341,101,87,14,0.037163604,0.043143954,0.00598035
2021.0,SEN,2231,2231,84,82,2,0.036754817,0.037651278,0.000896459
2022.0,SEN,0,0,77,51,26,,,
1996.0,SGP,3989,3989,0,0,0,0.0,0.0,0.0
1997.0,SGP,5010,5010,172,100,72,0.01996008,0.034331337,0.014371257
1998.0,SGP,6175,6175,283,130,153,0.021052632,0.04582996,0.024777329
1999.0,SGP,7192,7192,346,168,178,0.023359288,0.04810901,0.024749722
2000.0,SGP,8234,8234,393,214,179,0.025989799,0.04772893,0.02173913
2001.0,SGP,9110,9110,401,315,86,0.03457739,0.044017565,0.009440175
2002.0,SGP,10285,10285,454,367,87,0.035683032,0.044141956,0.008458921
2003.0,SGP,11291,11291,436,419,17,0.037109204,0.038614824,0.0015056239
2004.0,SGP,12219,12219,409,405,4,0.033145104,0.03347246,0.00032735904
2005.0,SGP,13079,13079,481,449,32,0.034329843,0.036776513,0.0024466703
2006.0,SGP,14163,14163,546,523,23,0.036927205,0.038551155,0.0016239497
2007.0,SGP,15301,15301,603,551,52,0.03601072,0.03940919,0.0033984706
2008.0,SGP,16520,16520,742,644,98,0.03898305,0.044915255,0.0059322035
2009.0,SGP,18146,18146,894,673,221,0.037088063,0.049267057,0.012178993
2010.0,SGP,19729,19729,971,762,209,0.038623348,0.04921689,0.010593543
2011.0,SGP,21489,21489,1056,753,303,0.035041183,0.049141422,0.014100238
2012.0,SGP,23297,23297,1139,929,210,0.03987638,0.048890416,0.0090140365
2013.0,SGP,24980,24980,1171,988,183,0.03955164,0.046877503,0.0073258607
2014.0,SGP,26513,26513,1217,1100,117,0.04148908,0.04590201,0.0044129295
2015.0,SGP,27936,27936,1346,1222,124,0.04374284,0.048181556,0.004438717
2016.0,SGP,29237,29237,1345,1247,98,0.042651433,0.046003353,0.003351917
2017.0,SGP,30308,30308,1404,1348,56,0.044476707,0.046324402,0.001847697
2018.0,SGP,31446,31446,1424,1445,-21,0.04595179,0.04528398,-0.0006678115
2019.0,SGP,32065,32065,1365,1565,-200,0.04880711,0.04256978,-0.0062373304
2020.0,SGP,31996,31996,1413,1545,-132,0.048287287,0.04416177,-0.0041255155
2021.0,SGP,30087,30087,1266,1615,-349,0.053677667,0.042077973,-0.011599694
2022.0,SGP,0,0,1092,1376,-284,,,
2023.0,SGP,0,0,767,864,-97,,,
2009.0,SGS,2,2,0,0,0,0.0,0.0,0.0
2020.0,SGS,1,1,0,1,-1,1.0,0.0,-1.0
2009.0,SHN,2,2,0,0,0,0.0,0.0,0.0
2013.0,SHN,3,3,0,0,0,0.0,0.0,0.0
2015.0,SHN,15,15,4,0,4,0.0,0.26666668,0.26666668
2017.0,SHN,22,22,6,1,5,0.045454547,0.27272728,0.22727273
2018.0,SHN,17,17,6,13,-7,0.7647059,0.3529412,-0.4117647
2019.0,SHN,10,10,1,7,-6,0.7,0.1,-0.6
2020.0,SHN,10,10,2,2,0,0.2,0.2,0.0
2021.0,SHN,8,8,3,4,-1,0.5,0.375,-0.125
2004.0,SJM,2,2,0,0,0,0.0,0.0,0.0
1996.0,SLB,16,16,0,0,0,0.0,0.0,0.0
1997.0,SLB,19,19,3,0,3,0.0,0.15789473,0.15789473
1998.0,SLB,22,22,1,1,0,0.045454547,0.045454547,0.0
2000.0,SLB,18,18,0,4,-4,0.22222222,0.0,-0.22222222
2001.0,SLB,21,21,2,3,-1,0.14285715,0.0952381,-0.04761905
2003.0,SLB,16,16,1,2,-1,0.125,0.0625,-0.0625
2004.0,SLB,16,16,1,1,0,0.0625,0.0625,0.0
2005.0,SLB,27,27,7,0,7,0.0,0.25925925,0.25925925
2006.0,SLB,28,28,1,1,0,0.035714287,0.035714287,0.0
2007.0,SLB,36,36,1,0,1,0.0,0.027777778,0.027777778
2008.0,SLB,43,43,1,2,-1,0.046511628,0.023255814,-0.023255814
2009.0,SLB,59,59,2,1,1,0.016949153,0.033898305,0.016949153
2010.0,SLB,70,70,3,1,2,0.014285714,0.042857144,0.028571429
2011.0,SLB,69,69,1,4,-3,0.057971016,0.014492754,-0.04347826
2012.0,SLB,73,73,1,1,0,0.01369863,0.01369863,0.0
2013.0,SLB,89,89,3,4,-1,0.04494382,0.033707865,-0.011235955
2014.0,SLB,94,94,10,6,4,0.06382979,0.10638298,0.04255319
2015.0,SLB,112,112,11,3,8,0.026785715,0.09821428,0.071428575
2016.0,SLB,127,127,5,4,1,0.031496063,0.03937008,0.007874016
2017.0,SLB,127,127,4,7,-3,0.05511811,0.031496063,-0.023622047
2018.0,SLB,125,125,4,4,0,0.032,0.032,0.0
2019.0,SLB,126,126,4,4,0,0.031746034,0.031746034,0.0
2020.0,SLB,130,130,6,3,3,0.023076924,0.046153847,0.023076924
2021.0,SLB,119,119,9,5,4,0.042016808,0.075630255,0.033613447
2022.0,SLB,0,0,4,4,0,,,
1996.0,SLE,32,32,0,0,0,0.0,0.0,0.0
1997.0,SLE,33,33,1,2,-1,0.060606062,0.030303031,-0.030303031
1998.0,SLE,34,34,0,2,-2,0.05882353,0.0,-0.05882353
1999.0,SLE,29,29,0,8,-8,0.27586207,0.0,-0.27586207
2000.0,SLE,24,24,2,2,0,0.083333336,0.083333336,0.0
2001.0,SLE,25,25,3,1,2,0.04,0.12,0.08
2002.0,SLE,19,19,1,5,-4,0.2631579,0.05263158,-0.21052632
2003.0,SLE,24,24,2,3,-1,0.125,0.083333336,-0.041666668
2004.0,SLE,26,26,1,0,1,0.0,0.03846154,0.03846154
2005.0,SLE,27,27,4,1,3,0.037037037,0.14814815,0.11111111
2006.0,SLE,35,35,2,3,-1,0.08571429,0.057142857,-0.028571429
2007.0,SLE,45,45,2,3,-1,0.06666667,0.044444446,-0.022222223
2008.0,SLE,60,60,2,3,-1,0.05,0.033333335,-0.016666668
2009.0,SLE,87,87,6,2,4,0.022988506,0.06896552,0.04597701
2010.0,SLE,98,98,7,4,3,0.040816326,0.071428575,0.030612245
2011.0,SLE,114,114,9,6,3,0.05263158,0.078947365,0.02631579
2012.0,SLE,156,156,9,2,7,0.012820513,0.057692308,0.044871796
2013.0,SLE,202,202,12,2,10,0.00990099,0.05940594,0.04950495
2014.0,SLE,269,269,17,5,12,0.01858736,0.063197024,0.044609666
2015.0,SLE,336,336,18,7,11,0.020833334,0.05357143,0.032738097
2016.0,SLE,360,360,18,13,5,0.036111113,0.05,0.013888889
2017.0,SLE,408,408,44,25,19,0.06127451,0.10784314,0.04656863
2018.0,SLE,473,473,32,28,4,0.059196617,0.067653276,0.0084566595
2019.0,SLE,517,517,38,20,18,0.03868472,0.07350097,0.034816246
2020.0,SLE,534,534,38,28,10,0.052434456,0.07116105,0.018726591
2021.0,SLE,521,521,37,27,10,0.051823415,0.07101727,0.019193858
2022.0,SLE,0,0,24,17,7,,,
1996.0,SLV,17,17,0,0,0,0.0,0.0,0.0
1997.0,SLV,23,23,5,1,4,0.04347826,0.2173913,0.17391305
1998.0,SLV,22,22,2,10,-8,0.45454547,0.09090909,-0.36363637
1999.0,SLV,24,24,4,5,-1,0.20833333,0.16666667,-0.041666668
2000.0,SLV,35,35,5,2,3,0.057142857,0.14285715,0.08571429
2001.0,SLV,40,40,7,8,-1,0.2,0.175,-0.025
2002.0,SLV,59,59,6,4,2,0.06779661,0.10169491,0.033898305
2003.0,SLV,65,65,9,4,5,0.06153846,0.13846155,0.07692308
2004.0,SLV,76,76,6,5,1,0.065789476,0.078947365,0.013157895
2005.0,SLV,78,78,6,9,-3,0.115384616,0.07692308,-0.03846154
2006.0,SLV,79,79,9,9,0,0.11392405,0.11392405,0.0
2007.0,SLV,85,85,14,7,7,0.08235294,0.16470589,0.08235294
2008.0,SLV,119,119,10,10,0,0.084033616,0.084033616,0.0
2009.0,SLV,141,141,15,11,4,0.07801419,0.10638298,0.028368793
2010.0,SLV,174,174,29,19,10,0.109195404,0.16666667,0.057471264
2011.0,SLV,172,172,15,27,-12,0.15697674,0.0872093,-0.069767445
2012.0,SLV,175,175,15,29,-14,0.16571428,0.08571429,-0.08
2013.0,SLV,195,195,15,21,-6,0.10769231,0.07692308,-0.03076923
2014.0,SLV,196,196,23,21,2,0.10714286,0.11734694,0.010204081
2015.0,SLV,219,219,22,19,3,0.08675799,0.10045662,0.01369863
2016.0,SLV,219,219,16,24,-8,0.10958904,0.07305936,-0.03652968
2017.0,SLV,218,218,16,21,-5,0.09633028,0.07339449,-0.02293578
2018.0,SLV,201,201,14,31,-17,0.15422885,0.06965174,-0.08457711
2019.0,SLV,219,219,29,25,4,0.11415525,0.1324201,0.01826484
2020.0,SLV,218,218,18,16,2,0.07339449,0.08256881,0.0091743115
2021.0,SLV,207,207,16,20,-4,0.096618354,0.077294685,-0.019323671
2022.0,SLV,0,0,17,9,8,,,
1996.0,SMR,7,7,0,0,0,0.0,0.0,0.0
1998.0,SMR,10,10,1,0,1,0.0,0.1,0.1
2000.0,SMR,14,14,2,0,2,0.0,0.14285715,0.14285715
2001.0,SMR,8,8,0,2,-2,0.25,0.0,-0.25
2002.0,SMR,6,6,0,1,-1,0.16666667,0.0,-0.16666667
2005.0,SMR,7,7,1,0,1,0.0,0.14285715,0.14285715
2007.0,SMR,14,14,0,0,0,0.0,0.0,0.0
2008.0,SMR,18,18,0,1,-1,0.055555556,0.0,-0.055555556
2009.0,SMR,17,17,0,1,-1,0.05882353,0.0,-0.05882353
2010.0,SMR,13,13,0,1,-1,0.07692308,0.0,-0.07692308
2012.0,SMR,19,19,6,1,5,0.05263158,0.31578946,0.2631579
2013.0,SMR,27,27,5,2,3,0.074074075,0.18518518,0.11111111
2014.0,SMR,30,30,1,3,-2,0.1,0.033333335,-0.06666667
2015.0,SMR,40,40,6,4,2,0.1,0.15,0.05
2016.0,SMR,38,38,2,7,-5,0.18421052,0.05263158,-0.13157895
2017.0,SMR,48,48,7,3,4,0.0625,0.14583333,0.083333336
2018.0,SMR,56,56,8,1,7,0.017857144,0.14285715,0.125
2019.0,SMR,59,59,7,5,2,0.084745765,0.118644066,0.033898305
2020.0,SMR,65,65,9,4,5,0.06153846,0.13846155,0.07692308
2021.0,SMR,68,68,12,5,7,0.073529415,0.1764706,0.10294118
2022.0,SMR,0,0,7,5,2,,,
1996.0,SOM,3,3,0,0,0,0.0,0.0,0.0
1997.0,SOM,3,3,1,1,0,0.33333334,0.33333334,0.0
2002.0,SOM,4,4,0,0,0,0.0,0.0,0.0
2003.0,SOM,4,4,0,0,0,0.0,0.0,0.0
2006.0,SOM,5,5,0,0,0,0.0,0.0,0.0
2008.0,SOM,10,10,2,1,1,0.1,0.2,0.1
2009.0,SOM,9,9,1,1,0,0.11111111,0.11111111,0.0
2010.0,SOM,10,10,1,1,0,0.1,0.1,0.0
2011.0,SOM,14,14,3,1,2,0.071428575,0.21428572,0.14285715
2012.0,SOM,15,15,1,2,-1,0.13333334,0.06666667,-0.06666667
2013.0,SOM,31,31,1,2,-1,0.06451613,0.032258064,-0.032258064
2014.0,SOM,37,37,5,0,5,0.0,0.13513513,0.13513513
2015.0,SOM,42,42,0,3,-3,0.071428575,0.0,-0.071428575
2016.0,SOM,44,44,5,2,3,0.045454547,0.11363637,0.06818182
2017.0,SOM,57,57,7,3,4,0.05263158,0.12280702,0.07017544
2018.0,SOM,95,95,12,3,9,0.031578947,0.12631579,0.094736844
2019.0,SOM,147,147,15,2,13,0.013605442,0.10204082,0.088435374
2020.0,SOM,225,225,25,3,22,0.013333334,0.11111111,0.09777778
2021.0,SOM,240,240,26,10,16,0.041666668,0.108333334,0.06666667
2022.0,SOM,0,0,30,6,24,,,
2012.0,SPM,2,2,0,0,0,0.0,0.0,0.0
1996.0,SRB,3562,3562,0,0,0,0.0,0.0,0.0
1997.0,SRB,4203,4203,112,67,45,0.015940994,0.026647633,0.010706638
1998.0,SRB,4651,4651,95,146,-51,0.0313911,0.020425715,-0.010965384
1999.0,SRB,4860,4860,93,157,-64,0.032304525,0.019135803,-0.013168724
2000.0,SRB,5016,5016,84,180,-96,0.035885166,0.016746411,-0.019138755
2001.0,SRB,5246,5246,146,165,-19,0.031452537,0.027830727,-0.003621807
2002.0,SRB,5615,5615,157,194,-37,0.034550313,0.02796082,-0.0065894923
2003.0,SRB,6201,6201,212,148,64,0.02386712,0.034188036,0.010320916
2004.0,SRB,6838,6838,244,232,12,0.033928048,0.035682946,0.001754899
2005.0,SRB,7755,7755,290,190,100,0.024500322,0.037395228,0.012894906
2006.0,SRB,8832,8832,269,287,-18,0.032495473,0.030457428,-0.0020380435
2007.0,SRB,9981,9981,109,335,-226,0.03356377,0.010920749,-0.022643022
2008.0,SRB,11431,11431,152,181,-29,0.015834136,0.013297174,-0.0025369609
2009.0,SRB,12943,12943,173,154,19,0.011898323,0.013366299,0.001467975
2010.0,SRB,14716,14716,183,109,74,0.007406904,0.012435445,0.0050285403
2011.0,SRB,16095,16095,183,148,35,0.009195402,0.011369991,0.0021745884
2012.0,SRB,17095,17095,185,134,51,0.007838549,0.010821878,0.0029833284
2013.0,SRB,17945,17945,158,138,20,0.0076901643,0.008804681,0.0011145166
2014.0,SRB,18801,18801,170,195,-25,0.010371788,0.009042072,-0.0013297165
2015.0,SRB,19321,19321,185,194,-9,0.010040889,0.009575074,-0.0004658144
2016.0,SRB,19689,19689,191,232,-41,0.011783229,0.009700848,-0.002082381
2017.0,SRB,20158,20158,175,243,-68,0.012054767,0.0086814165,-0.0033733505
2018.0,SRB,20477,20477,167,257,-90,0.012550667,0.008155491,-0.0043951753
2019.0,SRB,20770,20770,222,235,-13,0.011314396,0.010688493,-0.0006259027
2020.0,SRB,20765,20765,255,266,-11,0.012810017,0.01228028,-0.00052973756
2021.0,SRB,19976,19976,251,241,10,0.012064477,0.012565078,0.0005006007
2022.0,SRB,0,0,205,212,-7,,,
2023.0,SRB,0,0,98,131,-33,,,
2008.0,SSD,1,1,0,0,0,0.0,0.0,0.0
2014.0,SSD,23,23,6,0,6,0.0,0.26086956,0.26086956
2015.0,SSD,31,31,8,1,7,0.032258064,0.2580645,0.22580644
2016.0,SSD,39,39,4,4,0,0.102564104,0.102564104,0.0
2017.0,SSD,35,35,4,7,-3,0.2,0.114285715,-0.08571429
2018.0,SSD,43,43,10,4,6,0.093023255,0.23255815,0.13953489
2019.0,SSD,58,58,15,6,9,0.10344828,0.25862068,0.15517241
2020.0,SSD,74,74,12,5,7,0.067567565,0.16216215,0.0945946
2021.0,SSD,92,92,28,5,23,0.054347824,0.3043478,0.25
2022.0,SSD,0,0,18,4,14,,,
1996.0,STP,1,1,0,0,0,0.0,0.0,0.0
2000.0,STP,3,3,0,1,-1,0.33333334,0.0,-0.33333334
2001.0,STP,2,2,0,1,-1,0.5,0.0,-0.5
2005.0,STP,8,8,0,0,0,0.0,0.0,0.0
2006.0,STP,9,9,1,0,1,0.0,0.11111111,0.11111111
2009.0,STP,13,13,1,0,1,0.0,0.07692308,0.07692308
2010.0,STP,7,7,0,1,-1,0.14285715,0.0,-0.14285715
2014.0,STP,8,8,0,0,0,0.0,0.0,0.0
2015.0,STP,9,9,2,1,1,0.11111111,0.22222222,0.11111111
2016.0,STP,8,8,1,3,-2,0.375,0.125,-0.25
2017.0,STP,11,11,1,0,1,0.0,0.09090909,0.09090909
2018.0,STP,13,13,0,2,-2,0.15384616,0.0,-0.15384616
2019.0,STP,20,20,5,0,5,0.0,0.25,0.25
2020.0,STP,26,26,4,0,4,0.0,0.15384616,0.15384616
2021.0,STP,26,26,2,2,0,0.07692308,0.07692308,0.0
2022.0,STP,0,0,0,1,-1,,,
1996.0,SUR,9,9,0,0,0,0.0,0.0,0.0
1997.0,SUR,11,11,0,0,0,0.0,0.0,0.0
1999.0,SUR,16,16,0,0,0,0.0,0.0,0.0
2000.0,SUR,18,18,0,0,0,0.0,0.0,0.0
2001.0,SUR,20,20,2,0,2,0.0,0.1,0.1
2002.0,SUR,25,25,3,1,2,0.04,0.12,0.08
2003.0,SUR,34,34,0,0,0,0.0,0.0,0.0
2004.0,SUR,38,38,2,0,2,0.0,0.05263158,0.05263158
2005.0,SUR,36,36,0,2,-2,0.055555556,0.0,-0.055555556
2006.0,SUR,37,37,1,1,0,0.027027028,0.027027028,0.0
2007.0,SUR,37,37,0,1,-1,0.027027028,0.0,-0.027027028
2008.0,SUR,38,38,0,0,0,0.0,0.0,0.0
2009.0,SUR,41,41,2,1,1,0.024390243,0.048780486,0.024390243
2010.0,SUR,53,53,2,1,1,0.018867925,0.03773585,0.018867925
2011.0,SUR,49,49,2,1,1,0.020408163,0.040816326,0.020408163
2012.0,SUR,54,54,4,1,3,0.018518519,0.074074075,0.055555556
2013.0,SUR,80,80,6,1,5,0.0125,0.075,0.0625
2014.0,SUR,101,101,8,0,8,0.0,0.07920792,0.07920792
2015.0,SUR,114,114,11,3,8,0.02631579,0.096491225,0.07017544
2016.0,SUR,111,111,1,6,-5,0.054054055,0.009009009,-0.045045044
2017.0,SUR,124,124,4,4,0,0.032258064,0.032258064,0.0
2018.0,SUR,131,131,7,6,1,0.045801528,0.053435113,0.007633588
2019.0,SUR,141,141,13,3,10,0.021276595,0.09219858,0.07092199
2020.0,SUR,123,123,0,7,-7,0.05691057,0.0,-0.05691057
2021.0,SUR,128,128,9,7,2,0.0546875,0.0703125,0.015625
2022.0,SUR,0,0,5,5,0,,,
1996.0,SVK,4405,4405,0,0,0,0.0,0.0,0.0
1997.0,SVK,5089,5089,98,98,0,0.019257221,0.019257221,0.0
1998.0,SVK,5723,5723,96,100,-4,0.017473353,0.01677442,-0.00069893413
1999.0,SVK,6075,6075,84,96,-12,0.01580247,0.013827161,-0.0019753086
2000.0,SVK,6382,6382,113,141,-28,0.022093387,0.017706048,-0.0043873396
2001.0,SVK,6653,6653,134,165,-31,0.024800843,0.02014129,-0.004659552
2002.0,SVK,6914,6914,137,213,-76,0.030807057,0.019814868,-0.01099219
2003.0,SVK,7183,7183,142,204,-62,0.02840039,0.0197689,-0.008631491
2004.0,SVK,7435,7435,112,165,-53,0.022192333,0.015063887,-0.0071284464
2005.0,SVK,7840,7840,103,168,-65,0.021428572,0.013137755,-0.008290816
2006.0,SVK,8334,8334,128,152,-24,0.01823854,0.015358771,-0.0028797695
2007.0,SVK,8746,8746,139,165,-26,0.018865768,0.015892979,-0.0029727875
2008.0,SVK,9288,9288,146,191,-45,0.020564169,0.015719207,-0.004844961
2009.0,SVK,9906,9906,152,179,-27,0.018069856,0.015344236,-0.0027256208
2010.0,SVK,10487,10487,176,180,-4,0.017164107,0.016782684,-0.00038142462
2011.0,SVK,11285,11285,172,181,-9,0.01603899,0.015241471,-0.0007975188
2012.0,SVK,12178,12178,175,191,-16,0.01568402,0.014370176,-0.0013138447
2013.0,SVK,12922,12922,189,201,-12,0.015554868,0.014626219,-0.0009286488
2014.0,SVK,13628,13628,188,230,-42,0.016877018,0.013795128,-0.0030818903
2015.0,SVK,14221,14221,184,211,-27,0.014837213,0.012938612,-0.0018986006
2016.0,SVK,14704,14704,205,219,-14,0.014893906,0.013941784,-0.00095212186
2017.0,SVK,15150,15150,243,199,44,0.013135314,0.016039604,0.0029042903
2018.0,SVK,15650,15650,247,234,13,0.014952077,0.015782747,0.00083067094
2019.0,SVK,15920,15920,208,229,-21,0.014384422,0.013065327,-0.0013190955
2020.0,SVK,15794,15794,214,212,2,0.013422819,0.013549449,0.00012663036
2021.0,SVK,15180,15180,220,202,18,0.013306983,0.014492754,0.0011857707
2022.0,SVK,0,0,184,160,24,,,
2023.0,SVK,0,0,103,105,-2,,,
1996.0,SVN,2384,2384,0,0,0,0.0,0.0,0.0
1997.0,SVN,2814,2814,31,41,-10,0.014570007,0.0110163465,-0.0035536604
1998.0,SVN,3369,3369,65,35,30,0.010388839,0.01929356,0.00890472
1999.0,SVN,3783,3783,47,52,-5,0.013745705,0.012424002,-0.0013217024
2000.0,SVN,4155,4155,53,51,2,0.012274369,0.012755716,0.0004813478
2001.0,SVN,4555,4555,54,79,-25,0.017343579,0.011855104,-0.0054884744
2002.0,SVN,4937,4937,83,60,23,0.012153129,0.016811829,0.0046586995
2003.0,SVN,5352,5352,75,64,11,0.0119581465,0.014013452,0.0020553065
2004.0,SVN,5727,5727,69,60,9,0.01047669,0.012048192,0.0015715034
2005.0,SVN,6199,6199,84,60,24,0.00967898,0.013550573,0.0038715922
2006.0,SVN,6774,6774,101,70,31,0.010333628,0.01490995,0.004576321
2007.0,SVN,7377,7377,103,82,21,0.011115629,0.013962315,0.0028466857
2008.0,SVN,7923,7923,97,115,-18,0.014514704,0.012242837,-0.0022718667
